Freq0,Freq1,Freq2,Freq3,Freq4,Freq5,Freq6,Freq7,Freq8,Freq9,Freq10,Freq11,Freq12,Freq13,Freq14,Freq15,Freq16,Freq17,Freq18,Freq19,zero,centroid,rolloff,chromagram,outputbeatclassifier
-519.665771484375,63.23814392089844,20.259889602661133,23.119050979614258,17.899301528930664,12.442244529724121,15.079547882080078,7.987173557281494,-2.661484956741333,-1.0243819952011108,-2.444641590118408,-1.1806765794754028,-1.287001132965088,-4.434759140014648,-7.087216854095459,-5.28748893737793,-5.8163371086120605,-4.174759387969971,-3.1665050983428955,-4.321880340576172,24025,2270.928881333529,4695.035807291667,0.7114912271499634,normal
-379.5350036621094,118.24622344970703,8.52940559387207,19.718822479248047,-3.0279366970062256,20.717893600463867,0.0505429208278656,13.745316505432129,-3.4467055797576904,18.079883575439453,-0.657232403755188,9.645380973815918,-10.00003433227539,8.52079963684082,-7.436246395111084,7.344611644744873,-11.21054744720459,5.854635715484619,-9.596210479736328,7.7714715003967285,10657,1927.4701309393024,4725.541178385417,0.635878324508667,normal
-608.9290161132812,53.43697738647461,-2.1131045818328857,17.918291091918945,0.8505253791809082,4.5509185791015625,-1.8076982498168945,-0.22354863584041595,-3.6491200923919678,0.6450124382972717,-3.5468530654907227,-1.1885474920272827,-4.12700080871582,-2.586080551147461,-3.5186879634857178,-2.831696033477783,-3.3442184925079346,-2.222771167755127,-2.595364570617676,-1.3187758922576904,34146,3110.810864230795,6145.93505859375,0.6775462031364441,artifact
-228.5168914794922,126.3545913696289,-10.67409610748291,45.78207015991211,-12.795750617980957,9.559473037719727,8.82334041595459,-5.171934127807617,-1.7993159294128418,6.855270862579346,-11.848079681396484,-0.7464229464530945,-7.062154293060303,-4.132654190063477,-5.439792156219482,-6.353255271911621,-5.567391395568848,-1.467496633529663,-8.521209716796875,-2.0950613021850586,7521,1681.8261956976273,3639.659627278646,0.5919722318649292,artifact
-351.6603088378906,86.56605529785156,-12.53585433959961,15.845931053161621,-22.669965744018555,8.574584007263184,-24.580961227416992,1.6515538692474365,-21.055814743041992,-0.4007367789745331,-14.565072059631348,1.2971582412719727,-9.414018630981445,1.111341118812561,-8.32667064666748,0.9324602484703064,-9.060503959655762,0.1834343820810318,-6.882193088531494,1.2397360801696777,17371,2659.3158669676213,5387.786865234375,0.5222645998001099,artifact
-905.6528930664062,4.311628341674805,-1.379260778427124,1.807978868484497,-0.14672991633415222,0.6018128991127014,-0.27487051486968994,0.7079676985740662,-0.8700835108757019,0.7430074214935303,-1.2128715515136719,0.5211155414581299,-0.8936713933944702,0.5187867879867554,-0.811277449131012,0.3190770447254181,-0.9631942510604858,-0.11356927454471588,-0.44034430384635925,-0.2155638337135315,72946,6554.08340289523,8712.224324544271,0.49301260709762573,artifact
-518.93212890625,101.07447814941406,-12.510624885559082,26.031272888183594,-13.912713050842285,16.11796760559082,-15.003899574279785,10.82036018371582,-13.262754440307617,11.239287376403809,-11.05842399597168,9.184959411621094,-10.34577751159668,7.195880889892578,-9.499154090881348,5.623959064483643,-8.806571960449219,3.5066874027252197,-7.167810440063477,3.9106976985931396,13858,2396.941411723514,5368.5963948567705,0.6014022827148438,artifact
-339.42877197265625,114.23404693603516,-72.2625961303711,48.704559326171875,-24.302827835083008,-2.4907853603363037,-13.770590782165527,6.122038841247559,-8.675546646118164,4.7623372077941895,-25.016000747680664,-4.983661651611328,-9.04179859161377,2.5923659801483154,-12.511966705322266,3.687706232070923,-6.539895534515381,-4.991287708282471,-3.9845073223114014,1.1869478225708008,18060,2139.58033175506,3635.0240071614585,0.3361221253871918,artifact
-459.3674011230469,79.6234359741211,-30.598161697387695,23.67679786682129,-22.048091888427734,12.319091796875,-24.406253814697266,7.540024757385254,-16.612831115722656,11.370013236999512,-15.650593757629395,6.897661209106445,-12.623437881469727,8.111960411071777,-12.507896423339844,3.650686502456665,-11.280738830566406,5.15000057220459,-9.546088218688965,2.2435853481292725,22410,2878.4921095651766,5858.526611328125,0.5594198107719421,artifact
-350.6444091796875,122.08592224121094,-7.579769611358643,27.224355697631836,-22.884471893310547,24.642004013061523,-21.273054122924805,17.346614837646484,-19.06114959716797,11.940336227416992,-15.193222999572754,3.2675747871398926,-11.52320671081543,1.1725902557373047,-11.207921981811523,1.328109622001648,-13.168632507324219,0.23509062826633453,-11.473628997802734,0.3511750400066376,10446,1974.933815002222,4810.6272379557295,0.5355183482170105,artifact
-701.8003540039062,37.15757751464844,-20.794174194335938,8.938241958618164,-6.126507759094238,6.433069229125977,-15.549843788146973,8.173810958862305,-12.383153915405273,6.110835552215576,-13.634570121765137,7.1727213859558105,-8.647605895996094,4.882419586181641,-7.886423110961914,4.555214881896973,-7.37734317779541,2.0830867290496826,-4.011351585388184,3.428452491760254,45594,4430.157064961578,7083.925374348958,0.6056333184242249,artifact
-610.1410522460938,33.36504364013672,0.55387282371521,4.002584457397461,-2.758859872817993,3.189666271209717,-0.39134272933006287,0.0019129558932036161,-4.014782428741455,-1.6220544576644897,-1.9209063053131104,-1.1727304458618164,-3.671844482421875,-1.6148438453674316,-2.4889907836914062,-2.6317007541656494,-1.5816116333007812,-0.8420314192771912,-1.213392734527588,-1.440600037574768,56665,5275.947128286119,7304.2917887369795,0.4461463689804077,artifact
-532.7406005859375,116.36487579345703,-13.758501052856445,7.2874836921691895,-12.248720169067383,6.410281658172607,-7.7494330406188965,2.052131414413452,-9.326212882995605,-0.899523913860321,-6.42507266998291,1.8416903018951416,-4.9929046630859375,-1.288295030593872,-3.5086989402770996,-0.9204379916191101,0.3370513319969177,2.0896549224853516,-0.9734065532684326,-0.8770106434822083,28860,2867.0220046365334,4147.6837158203125,0.38190168142318726,artifact
-294.2001647949219,184.11122131347656,53.33002471923828,-0.20703351497650146,-9.754395484924316,-11.76388931274414,-29.500686645507812,-43.66469192504883,-40.02687454223633,-25.23514747619629,-19.886356353759766,-21.65744400024414,-22.014156341552734,-18.243839263916016,-14.65777587890625,-9.229251861572266,0.16249141097068787,9.316715240478516,13.430925369262695,14.402381896972656,3763,479.0823935358839,587.3280843098959,0.27391666173934937,artifact
-287.4135437011719,49.32073211669922,12.575068473815918,6.14899206161499,-22.066911697387695,-11.981232643127441,-31.085865020751953,-24.708898544311523,-40.60929489135742,-8.26677131652832,-18.739980697631836,15.23564338684082,-12.400646209716797,29.89613151550293,43.768089294433594,27.04784393310547,-8.123692512512207,-25.276119232177734,-16.287870407104492,-5.610992908477783,19060,2482.1631552847566,3673.753865559896,0.1376577615737915,artifact
46.064552307128906,55.08881378173828,-42.87882614135742,28.142723083496094,-25.173208236694336,10.136828422546387,-21.522077560424805,9.922706604003906,-21.917701721191406,5.960989952087402,-12.930225372314453,8.331011772155762,-10.950299263000488,9.670044898986816,-6.955206871032715,5.012994766235352,-10.224414825439453,3.34118914604187,-9.676337242126465,4.073835372924805,28812,3343.9079528816865,6122.2585042317705,0.7003471255302429,artifact
-973.7200317382812,-5.78767728805542,10.051924705505371,-7.743047714233398,-0.7074404358863831,4.1101603507995605,-8.5835599899292,10.069743156433105,-11.69781494140625,9.572033882141113,-8.978857040405273,6.325765132904053,-5.560490131378174,3.716216564178467,-4.392440319061279,3.1905763149261475,-3.817047119140625,3.3732893466949463,-2.6258177757263184,2.2788751125335693,68016,6144.554089921461,8400.989786783854,0.5150346159934998,artifact
-260.6066589355469,126.54528045654297,-15.396550178527832,11.104267120361328,-11.20535659790039,10.86012077331543,-7.963969707489014,3.7833328247070312,-7.538425445556641,-1.389339566230774,-11.408397674560547,-4.068174362182617,-9.909027099609375,-5.9878315925598145,-9.502284049987793,-6.759504318237305,-7.802929878234863,-5.795135498046875,-6.913277626037598,-5.62439489364624,11159,1698.4522487052714,3377.8717041015625,0.6307747960090637,artifact
-139.7916259765625,190.53359985351562,-36.72909164428711,18.790578842163086,-6.290457248687744,10.215838432312012,-9.213260650634766,-0.759052574634552,-9.356914520263672,0.691139280796051,-9.11497974395752,-6.802928447723389,-10.980249404907227,-11.605344772338867,-14.80887222290039,-14.023950576782227,-13.795611381530762,-11.888016700744629,-12.35307502746582,-11.521475791931152,2779,893.24855426722,1668.5740152994792,0.2796241044998169,artifact
-556.4496459960938,42.29433822631836,-22.02635383605957,8.041906356811523,-20.48084831237793,8.773575782775879,-20.138065338134766,10.051018714904785,-16.796630859375,9.250837326049805,-16.082014083862305,8.620352745056152,-13.760306358337402,8.976963996887207,-11.077766418457031,8.128813743591309,-9.61457347869873,6.412235736846924,-7.836623191833496,4.472601413726807,39380,4002.273353236934,7404.1819254557295,0.7135491967201233,artifact
-241.93800354003906,114.31874084472656,-20.155960083007812,-33.14552307128906,-21.344545364379883,31.31083106994629,48.27170181274414,38.12251663208008,-9.601298332214355,-38.816524505615234,-22.604970932006836,23.331342697143555,23.73282814025879,-5.400606632232666,-20.08395004272461,-9.333124160766602,-12.248461723327637,-4.707139015197754,10.451369285583496,11.196211814880371,11442,1421.7840262805757,1867.706298828125,0.11592291295528412,artifact
-1081.0433349609375,-29.420663833618164,23.83060646057129,-20.293455123901367,7.3940911293029785,7.137588977813721,-16.9073486328125,16.892751693725586,-13.323470115661621,10.469141960144043,-7.045114517211914,5.842782497406006,-5.777649402618408,6.0418314933776855,-6.104683876037598,5.851130962371826,-6.058496475219727,4.810235023498535,-3.37379789352417,2.219351291656494,75018,6763.041199596943,8923.169962565104,0.4923316240310669,artifact
130.12147521972656,65.27642059326172,-42.042720794677734,27.15360450744629,-19.210830688476562,16.790077209472656,-15.298455238342285,13.738604545593262,-13.335975646972656,12.370657920837402,-12.210724830627441,11.024514198303223,-9.99057388305664,8.777645111083984,-9.862629890441895,7.421082496643066,-7.96049165725708,6.18336820602417,-7.222552299499512,5.288055896759033,21469,3134.811090149338,5919.936116536458,0.7591602802276611,artifact
-383.8919982910156,140.24375915527344,-12.226201057434082,-4.7000603675842285,-3.019031047821045,3.7125062942504883,-5.180399417877197,-0.6936401128768921,-9.687768936157227,-3.5887451171875,-7.50860595703125,-3.4215667247772217,-7.529086112976074,-2.3716564178466797,-6.399936676025391,-5.603310585021973,-8.026719093322754,-4.318401336669922,-5.460322856903076,-2.139928102493286,24865,2595.3710593921687,4069.725545247396,0.5033091902732849,artifact
-468.0332336425781,82.40949249267578,-3.835000514984131,26.562667846679688,-5.008455753326416,17.894010543823242,-17.238245010375977,13.094215393066406,-16.365436553955078,6.195635795593262,-19.193710327148438,5.693143844604492,-13.546143531799316,4.052392959594727,-16.000045776367188,3.389660358428955,-11.38555908203125,4.462962627410889,-9.898507118225098,3.8411386013031006,20157,2880.7368997608896,6469.331868489583,0.6120799779891968,artifact
-293.2651062011719,106.98866271972656,-16.53451156616211,29.131452560424805,-20.279516220092773,3.949882745742798,-24.880369186401367,3.860851526260376,-16.896774291992188,-1.471993088722229,-14.81112003326416,0.9142806529998779,-13.524933815002441,1.8273063898086548,-8.85030460357666,1.272926926612854,-9.339591979980469,1.2591749429702759,-7.447494029998779,0.08030048757791519,11228,2226.131810440206,4594.049072265625,0.5038831830024719,artifact
-398.40386962890625,101.65984344482422,-8.206474304199219,11.392902374267578,0.49670976400375366,6.518930435180664,-4.8329925537109375,3.528531074523926,-5.520121097564697,-0.7107045650482178,-7.0713067054748535,-2.134645700454712,-6.406710624694824,-2.545731544494629,-5.827703475952148,-3.5451598167419434,-5.817372798919678,-3.500932455062866,-4.734818458557129,-3.3479931354522705,19882,2201.0589845307613,4202.7130126953125,0.6646987795829773,artifact
95.18458557128906,38.198020935058594,-20.922252655029297,21.64825439453125,-14.8515625,15.68148422241211,-13.430444717407227,14.408720970153809,-12.254303932189941,12.329035758972168,-10.770294189453125,10.862866401672363,-9.879138946533203,9.69382095336914,-8.477823257446289,7.323791027069092,-7.728892803192139,6.579995632171631,-6.480818748474121,5.475038528442383,34843,3948.2139292168054,7291.1326090494795,0.7934491038322449,artifact
-1081.021728515625,-29.527250289916992,24.1632080078125,-20.4224853515625,7.198814868927002,7.640679359436035,-16.411951065063477,17.19818878173828,-13.905983924865723,9.683308601379395,-7.559798717498779,5.815593719482422,-5.498941898345947,6.065500259399414,-6.30827522277832,6.160783767700195,-5.797905921936035,4.8586649894714355,-3.37825870513916,2.3422305583953857,75315,6769.9733467723145,8921.774291992188,0.4888414442539215,artifact
-290.85382080078125,102.2845230102539,-17.437959671020508,12.789051055908203,-11.842473030090332,10.615541458129883,-15.127803802490234,-2.2983386516571045,-13.652271270751953,2.81691837310791,-15.518258094787598,-5.2084879875183105,-10.861095428466797,3.2709107398986816,-10.383441925048828,-5.897597789764404,-8.765586853027344,0.012929258868098259,-2.6002750396728516,0.46219560503959656,13494,2233.6174642998135,4812.272135416667,0.5122923851013184,artifact
-378.6156005859375,132.85226440429688,-2.3504652976989746,11.994270324707031,6.160717010498047,8.417923927307129,-1.5827860832214355,1.901940941810608,-4.228933811187744,-1.4493643045425415,-6.992197513580322,-3.433938980102539,-6.87635612487793,-3.7922940254211426,-6.116415500640869,-3.0354902744293213,-4.938529014587402,-3.338674545288086,-4.558681488037109,-3.5097227096557617,15850,1612.806834168032,3081.640625,0.65444016456604,artifact
-480.99725341796875,149.57261657714844,-47.923583984375,-1.5039373636245728,-14.151727676391602,15.91653060913086,-4.193911552429199,13.200337409973145,-21.080196380615234,-2.7792775630950928,-13.253621101379395,2.9535021781921387,-13.125727653503418,-0.06639078259468079,-6.940509796142578,5.276340007781982,-8.170890808105469,3.4804396629333496,-3.2377851009368896,-0.5211570262908936,12174,1549.5736365750124,2618.726603190104,0.512394368648529,artifact
129.07044982910156,87.48526000976562,-40.32772445678711,23.14505386352539,-17.356670379638672,16.123863220214844,-16.19208526611328,13.057635307312012,-14.43172836303711,11.19820785522461,-13.117915153503418,10.194538116455078,-10.353544235229492,9.363205909729004,-8.991180419921875,7.559834003448486,-7.736057281494141,6.616728782653809,-6.529739856719971,5.782880783081055,12325,2687.9485348330604,5351.200358072917,0.7156055569648743,artifact
-492.0314025878906,105.0084457397461,-30.45091438293457,24.022533416748047,-0.810415506362915,10.370298385620117,-19.374622344970703,-0.1824171245098114,-14.859012603759766,0.41600310802459717,-17.954505920410156,4.645124435424805,-14.182780265808105,3.8713998794555664,-7.088810443878174,6.664798259735107,-2.312166213989258,1.0288150310516357,-6.273714065551758,1.2081494331359863,21042,2476.4524250662525,4413.70849609375,0.44774723052978516,artifact
-247.72279357910156,133.93943786621094,-64.07904815673828,31.537046432495117,-28.883731842041016,-4.304230690002441,-25.201126098632812,-0.39445748925209045,-8.967243194580078,-5.349817276000977,-11.919477462768555,-2.8691492080688477,-8.779561042785645,-3.1354451179504395,-3.190842628479004,-1.9860570430755615,-5.821658134460449,-4.967981815338135,-5.73504638671875,-4.166057586669922,12740,1810.6458578640897,3395.5668131510415,0.5262008905410767,artifact
-319.28826904296875,156.8375244140625,37.56810760498047,-20.263626098632812,-23.913511276245117,-31.063077926635742,-44.440162658691406,-41.78428268432617,-31.46645164489746,-29.82794952392578,-31.04198455810547,-24.9727783203125,-15.948225021362305,-9.429670333862305,3.0550689697265625,27.43934440612793,47.03996276855469,43.32008743286133,22.898487091064453,1.5109397172927856,4135,460.907442149574,462.8143310546875,0.18044786155223846,artifact
-32.81120300292969,106.75782775878906,-55.74730682373047,22.027063369750977,-18.023576736450195,-6.342342853546143,-25.934364318847656,-3.5502638816833496,-21.033227920532227,3.1012096405029297,-10.786277770996094,1.3326048851013184,-11.89093017578125,0.3803473711013794,-5.878779888153076,1.0754590034484863,-9.19532585144043,0.44440460205078125,-4.932992458343506,2.043488025665283,16000,2315.874877103378,4325.4323323567705,0.5835567712783813,artifact
